Fold,Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
3,BraTS-SSA-00119-000-t1c,0.6883561611175537,0.7339134216308594,0.67680424,5.385164737701416,5.385164737701416,46.788353
3,BraTS-SSA-00120-000-t1c,0.5329296588897705,0.5948872566223145,0.7782832,32.15586853027344,10.816654205322266,53.40552
3,BraTS-SSA-00137-000-t1c,0.8941717743873596,0.9352315068244934,0.86496407,2.0,1.4142135381698608,47.86439
3,BraTS-SSA-00141-000-t1c,0.703605592250824,0.8488667607307434,0.91770303,8.66025447845459,6.0,8.520492
3,BraTS-SSA-00152-000-t1c,0.7146278023719788,0.7826910614967346,0.8748333,14.696938514709473,12.0,13.152946
3,BraTS-SSA-00169-000-t1c,0.8453733325004578,0.9048916101455688,0.91579366,6.082762718200684,5.830951690673828,5.0990195
3,BraTS-SSA-00171-000-t1c,0.7379812002182007,0.8915289044380188,0.867619,4.582575798034668,3.605551242828369,6.5574384
3,BraTS-SSA-00202-000-t1c,0.1734639406204223,0.3464507460594177,0.84239984,15.65247631072998,14.866068840026855,6.4031243
3,BraTS-SSA-00218-000-t1c,0.8833897709846497,0.9509300589561462,0.8817877,2.2360680103302,2.2360680103302,73.10676
3,BraTS-SSA-00220-000-t1c,0.8639336228370667,0.931575357913971,0.726852,2.8284270763397217,3.0,13.674794
3,BraTS-SSA-00225-000-t1c,0.8524970412254333,0.9020764827728271,0.86997616,3.605551242828369,3.605551242828369,6.4807405
3,BraTS-SSA-00226-000-t1c,0.9084201455116272,0.9421413540840148,0.90131783,1.4142135381698608,2.0,3.0
4,BraTS-SSA-00018-000-t1c,0.7541860342025757,0.7801998257637024,0.72641426,10.737759590148926,11.357816696166992,13.038404
4,BraTS-SSA-00124-000-t1c,0.7926084399223328,0.5510469079017639,0.87035286,4.123105525970459,17.72004508972168,80.454956
4,BraTS-SSA-00156-000-t1c,0.2029301971197128,0.2387237846851349,0.70169526,46.59399032592773,46.29794692993164,24.677925
4,BraTS-SSA-00164-000-t1c,0.7207888960838318,0.8034939765930176,0.7592522,7.681145668029785,7.483314990997314,12.206555
4,BraTS-SSA-00183-000-t1c,0.2416312396526336,0.4049367606639862,0.7082217,20.66397857666016,18.70828628540039,16.40122
4,BraTS-SSA-00187-000-t1c,0.8307817578315735,0.8560776710510254,0.88134414,6.7082037925720215,5.830951690673828,4.690416
4,BraTS-SSA-00197-000-t1c,0.7951505184173584,0.8225077390670776,0.85320497,5.74456262588501,6.480740547180176,7.81025
4,BraTS-SSA-00007-000-t1c,0.6681594252586365,0.9035326838493348,0.8761297,5.74456262588501,7.6157732009887695,9.036022
4,BraTS-SSA-00014-000-t1c,0.7986985445022583,0.9110766053199768,0.9147782,3.0,2.4494898319244385,3.7416575
4,BraTS-SSA-00025-000-t1c,0.5415896773338318,0.6245161890983582,0.8971092,18.138357162475582,17.748239517211914,8.062258
4,BraTS-SSA-00041-000-t1c,0.710498034954071,0.8523454070091248,0.8666432,3.741657495498657,2.8284270763397217,7.8740077
4,BraTS-SSA-00056-000-t1c,0.508619487285614,0.8143849968910217,0.93780404,12.845232963562012,9.05538558959961,3.3166249
4,BraTS-SSA-00074-000-t1c,0.5388076305389404,0.7615838646888733,0.8707141,6.082762718200684,4.4721360206604,44.14748
4,BraTS-SSA-00076-000-t1c,0.6629082560539246,0.7912094593048096,0.78408474,8.124038696289062,5.74456262588501,15.663632
4,BraTS-SSA-00115-000-t1c,0.3174527287483215,0.4883009195327759,0.7455491,38.02764129638672,38.74274063110352,9.899495
4,BraTS-SSA-00121-000-t1c,0.224818930029869,0.3254741132259369,0.6783119,34.71310806274414,34.7994270324707,17.233688
4,BraTS-SSA-00131-000-t1c,0.839396595954895,0.9464722275733948,0.91902876,3.1622776985168457,5.17055606842041,4.1231055
4,BraTS-SSA-00134-000-t1c,0.0,0.0,0.73527026,373.0,373.0,18.920887
4,BraTS-SSA-00135-000-t1c,0.4854283630847931,0.5764153003692627,0.81635594,12.68857765197754,14.456831932067873,14.866069
4,BraTS-SSA-00138-000-t1c,0.7589938640594482,0.7461090087890625,0.7582809,6.164413928985596,15.16575050354004,14.282857
4,BraTS-SSA-00139-000-t1c,0.688040018081665,0.462286114692688,0.8936499,5.385164737701416,20.71231460571289,5.0
4,BraTS-SSA-00154-000-t1c,0.6424469351768494,0.814609706401825,0.72754866,15.55634880065918,17.291616439819336,19.874607
4,BraTS-SSA-00163-000-t1c,0.7266351580619812,0.8845182657241821,0.885761,5.74456262588501,5.830951690673828,7.81025
4,BraTS-SSA-00180-000-t1c,0.7525177001953125,0.7589908242225647,0.8298754,7.483314990997314,7.483314990997314,5.656854
4,BraTS-SSA-00192-000-t1c,0.6704649329185486,0.7863012552261353,0.88372844,8.5440034866333,9.165151596069336,8.944272
4,BraTS-SSA-00198-000-t1c,0.6991977691650391,0.8453354835510254,0.9152637,8.66025447845459,6.082762718200684,8.520492
4,BraTS-SSA-00213-000-t1c,0.2957860231399536,0.509239912033081,0.7205329,42.664981842041016,16.401220321655273,14.071247
4,BraTS-SSA-00221-000-t1c,0.8764067888259888,0.910959243774414,0.8816478,4.358899116516113,3.1622776985168457,5.3851647
4,BraTS-SSA-00228-000-t1c,0.557837188243866,0.6774851679801941,0.8408853,15.779733657836914,15.74801540374756,11.614584
0,AVERAGE,0.6103591651752077,0.6994074285030365,0.7675934796551724,48.883012060461375,49.78805060222231,20.406681813793103
1,AVERAGE,0.6026709335033203,0.6642586865887881,0.7495428779310345,25.153249613169965,18.745509085984065,24.82013786551724
2,AVERAGE,0.6375963114972772,0.6735807554475193,0.7517974472413793,36.057308451882726,24.05914559446532,12.67621381724138
3,AVERAGE,0.611525486640889,0.6888446856675476,0.7776086551724137,35.103702450620716,24.40697790014333,21.548252355172416
4,AVERAGE,0.5966476253394423,0.6844183936201292,0.8234289148275863,25.581470349739337,25.758829231919915,14.390516562068965
ALL,AVERAGE,0.6117599044312273,0.6821019899654042,0.7739942749655172,34.15574858517483,28.551702482946986,18.76836048275862
