Fold,Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
3,BraTS-MEN-01055-000-t1c,0.9067628383636476,0.9227092266082764,0.90391743183136,4.0,3.948344230651856,4.242640495300293
3,BraTS-MEN-01062-000-t1c,0.0,0.0,0.0,373.0,373.0,94.4113311767578
3,BraTS-MEN-01065-000-t1c,0.9739333391189576,0.9779552221298218,0.9095668196678162,1.0,1.0,6.484560489654541
3,BraTS-MEN-01070-000-t1c,0.8330198526382446,0.7249333262443542,0.9144983291625975,3.316624879837036,7.141428470611572,3.0
3,BraTS-MEN-01073-000-t1c,0.0,0.0,0.0,373.0,373.0,80.2558364868164
3,BraTS-MEN-01076-000-t1c,0.929464876651764,0.9301521182060242,0.551582396030426,1.0,1.0,12.435816764831545
3,BraTS-MEN-01080-000-t1c,0.0670220851898193,0.0350970476865768,0.2212316393852234,16.309507369995117,87.96562194824219,85.90837860107422
3,BraTS-MEN-01081-000-t1c,0.5699000358581543,0.5728209614753723,0.7451221942901611,15.55634880065918,15.545088768005373,62.42595672607422
3,BraTS-MEN-01085-000-t1c,0.0,0.0,0.0,373.0,373.0,129.23776245117188
3,BraTS-MEN-01089-000-t1c,0.9262872934341432,0.9572004079818726,0.8928419947624207,4.582575798034668,1.7320507764816284,4.242640495300293
3,BraTS-MEN-01095-000-t1c,0.9628806114196776,0.9560246467590332,0.85971599817276,1.0,1.0,114.48143768310548
3,BraTS-MEN-01108-000-t1c,0.968730092048645,0.9670569896697998,0.938049018383026,1.4142135381698608,1.4142135381698608,3.464101552963257
3,BraTS-MEN-01116-000-t1c,0.9507591128349304,0.9253398776054382,0.9609443545341492,1.0,2.0,1.4142135381698608
3,BraTS-MEN-01117-000-t1c,0.974245309829712,0.976837396621704,0.892120897769928,1.0,1.0,11.832159996032717
3,BraTS-MEN-01121-000-t1c,0.5489327907562256,0.4028955101966858,0.6629063487052917,17.308948516845703,82.9966812133789,36.8917350769043
3,BraTS-MEN-01137-000-t1c,0.0,0.0,0.0,373.0,50.857643127441406,54.68820190429688
3,BraTS-MEN-01140-000-t1c,0.0,0.0,0.0,373.0,373.0,53.77033233642578
3,BraTS-MEN-01144-000-t1c,0.94925856590271,0.9538127779960632,0.903274416923523,1.4142135381698608,1.4142135381698608,4.898979663848877
3,BraTS-MEN-01147-000-t1c,0.0,0.0,0.0,89.88603210449219,80.96171569824219,91.6831512451172
3,BraTS-MEN-01156-000-t1c,0.8140092492103577,0.9441552758216858,0.9468111991882324,5.656854152679443,4.867613792419434,3.0
3,BraTS-MEN-01163-000-t1c,0.0,0.0,0.0,373.0,373.0,76.38062286376953
3,BraTS-MEN-01176-000-t1c,0.0,0.0,0.0,73.24065399169922,68.3106918334961,97.42689514160156
3,BraTS-MEN-01184-000-t1c,0.0,0.0,0.0,68.09844970703125,75.49436950683594,77.22628784179688
3,BraTS-MEN-01194-000-t1c,0.8539474010467529,0.871570348739624,0.8720129132270813,5.385164737701416,5.385164737701416,5.0
3,BraTS-MEN-01198-004-t1c,0.0,0.0,0.0,373.0,17.14642906188965,105.47367095947266
3,BraTS-MEN-01198-007-t1c,0.0,0.0,0.0,373.0,17.0,105.1503677368164
3,BraTS-MEN-01198-013-t1c,0.0,0.0,0.0,373.0,373.0,373.0
3,BraTS-MEN-01203-000-t1c,0.900184154510498,0.9124848246574402,0.877078652381897,3.316624879837036,3.316624879837036,3.605551242828369
3,BraTS-MEN-01205-000-t1c,0.9656843543052672,0.9686081409454346,0.9042783975601196,1.4142135381698608,1.4142135381698608,2.0
3,BraTS-MEN-01208-000-t1c,0.7394063472747803,0.8299724459648132,0.8728161454200745,6.4031243324279785,5.385164737701416,51.98076629638672
3,BraTS-MEN-01214-000-t1c,0.9107409119606018,0.9263824820518494,0.9435807466506958,5.0,4.123105525970459,3.2316133975982666
3,BraTS-MEN-01215-000-t1c,0.0,0.0,0.0,373.0,373.0,96.12179565429688
3,BraTS-MEN-01229-000-t1c,0.8972863554954529,0.9111834168434144,0.6035950779914856,1.7320507764816284,1.7320507764816284,72.0284652709961
3,BraTS-MEN-01237-000-t1c,0.9452107548713684,0.9717150330543518,0.8953278064727783,5.099019527435303,1.4142135381698608,32.07802963256836
3,BraTS-MEN-01246-002-t1c,0.0,0.0,0.0,373.0,373.0,115.13817596435548
3,BraTS-MEN-01250-000-t1c,0.9436823725700378,0.9470022916793824,0.8676627278327942,1.0,1.0,9.643651008605955
3,BraTS-MEN-01268-000-t1c,0.9602202773094176,0.9566420316696168,0.9379057884216307,1.4142135381698608,2.0,3.9741404056549072
3,BraTS-MEN-01271-000-t1c,0.9437734484672546,0.9495266675949096,0.9430410861968994,3.0,3.0,2.0
3,BraTS-MEN-01274-000-t1c,0.768153965473175,0.6073194742202759,0.1495513468980789,1.7320507764816284,3.0,103.64043426513672
3,BraTS-MEN-01278-000-t1c,0.7382523417472839,0.8864166736602783,0.9066794514656068,9.165151596069336,9.68500804901123,7.549834251403809
3,BraTS-MEN-01283-000-t1c,0.8665595054626465,0.8637587428092957,0.2033942341804504,1.4142135381698608,1.4142135381698608,115.3774185180664
3,BraTS-MEN-01296-000-t1c,0.6642886400222778,0.7257470488548279,0.8398349285125732,11.445523262023926,9.949873924255373,7.810249805450439
3,BraTS-MEN-01298-000-t1c,0.4338011145591736,0.6739738583564758,0.817089319229126,13.747727394104004,16.298748016357422,12.845232963562012
3,BraTS-MEN-01302-000-t1c,0.8144482374191284,0.8222278356552124,0.3962124288082123,5.916079998016357,6.324555397033691,80.33056640625
3,BraTS-MEN-01303-000-t1c,0.0446927361190319,0.0,0.0,6.453574180603027,373.0,15.251099586486816
3,BraTS-MEN-01308-000-t1c,0.0,0.0,0.0,373.0,373.0,55.4707145690918
3,BraTS-MEN-01310-000-t1c,0.9235286116600036,0.9293352961540222,0.8766993284225464,3.316624879837036,3.1622776985168457,6.0
3,BraTS-MEN-01316-000-t1c,0.040558785200119,0.0596964359283447,0.3981126546859741,46.49731063842773,46.40043258666992,46.14108657836914
3,BraTS-MEN-01330-000-t1c,0.969081461429596,0.9733503460884094,0.956194281578064,5.385164737701416,1.0,1.7320507764816284
3,BraTS-MEN-01334-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
3,BraTS-MEN-01335-000-t1c,0.8786195516586304,0.890953004360199,0.8739144802093506,90.96867370605467,90.78739166259766,89.44831085205078
3,BraTS-MEN-01348-000-t1c,0.0,0.0,0.0,373.0,373.0,140.93792724609375
3,BraTS-MEN-01354-000-t1c,0.792389452457428,0.7818487882614136,0.7310790419578552,9.69536018371582,9.949873924255373,10.344079971313477
3,BraTS-MEN-01363-000-t1c,0.0,0.0,0.0,373.0,373.0,75.0
3,BraTS-MEN-01365-000-t1c,0.271529883146286,0.0,0.0,5.385164737701416,373.0,15.937376976013184
3,BraTS-MEN-01366-000-t1c,0.942703366279602,0.9387874603271484,0.8315386176109314,2.4494898319244385,3.0,92.2225570678711
3,BraTS-MEN-01367-000-t1c,0.8322659730911255,0.875102698802948,0.8622897863388062,9.48683261871338,8.0,8.246211051940918
3,BraTS-MEN-01375-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
3,BraTS-MEN-01383-007-t1c,0.7123245000839233,0.697967529296875,0.583035409450531,6.633249759674072,6.633249759674072,7.874007701873779
3,BraTS-MEN-01383-009-t1c,0.7909718751907349,0.7802644968032837,0.4470286965370178,5.099019527435303,5.099019527435303,11.180339813232422
3,BraTS-MEN-01384-000-t1c,0.2209974080324173,0.2183290123939514,0.6966915130615234,85.10611724853516,85.1959457397461,66.59166717529297
3,BraTS-MEN-01385-000-t1c,0.8070573806762695,0.9185556769371032,0.8035620450973511,4.582575798034668,10.95445156097412,12.806248664855955
3,BraTS-MEN-01388-000-t1c,0.0,0.0,0.0,373.0,373.0,84.68351745605469
3,BraTS-MEN-01390-000-t1c,0.0,0.0,0.0,373.0,373.0,63.2882194519043
3,BraTS-MEN-01392-000-t1c,0.7891921401023865,0.8327727317810059,0.4741111993789673,5.882026672363281,5.74456262588501,87.45856475830078
3,BraTS-MEN-01408-000-t1c,0.9246062636375428,0.9225289225578308,0.5457382798194885,2.3641159534454346,2.4494898319244385,14.449908256530762
3,BraTS-MEN-01411-000-t1c,0.4898871481418609,0.5592586398124695,0.6862103939056396,22.158519744873047,21.118711471557617,17.0880069732666
3,BraTS-MEN-01417-000-t1c,0.9047455787658693,0.960179567337036,0.948797345161438,4.582575798034668,1.7320507764816284,2.8284270763397217
3,BraTS-MEN-01421-000-t1c,0.0,0.0,0.0,373.0,373.0,76.34247589111328
3,BraTS-MEN-01430-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
4,BraTS-MEN-00008-000-t1c,0.949107825756073,0.9506816267967224,0.6465409398078918,1.4142135381698608,1.4142135381698608,91.55326080322266
4,BraTS-MEN-00016-000-t1c,0.959115207195282,0.9604569673538208,0.749177098274231,1.0,1.0,86.72370147705078
4,BraTS-MEN-00026-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
4,BraTS-MEN-00027-000-t1c,0.8757423162460327,0.8775632381439209,0.9545072317123412,10.0,10.24695110321045,5.0
4,BraTS-MEN-00037-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
4,BraTS-MEN-00040-000-t1c,0.0,0.0,0.5574052929878235,373.0,373.0,20.02498435974121
4,BraTS-MEN-00048-000-t1c,0.9330459833145142,0.9359994530677797,0.5260863304138184,1.7320507764816284,1.7320507764816284,16.431676864624023
4,BraTS-MEN-00057-000-t1c,0.8662649989128113,0.843201756477356,0.9135841727256776,22.873559951782227,24.59674835205078,4.582575798034668
4,BraTS-MEN-00060-000-t1c,0.8943231701850891,0.9006794691085815,0.8495689034461975,3.605551242828369,1.4142135381698608,72.36849975585938
4,BraTS-MEN-00061-000-t1c,0.9681885242462158,0.973423719406128,0.8308858275413513,1.0,1.0,36.46915435791016
4,BraTS-MEN-00069-000-t1c,0.7900335192680359,0.785802960395813,0.6986613273620605,7.681145668029785,7.681145668029785,14.456831932067873
4,BraTS-MEN-00074-005-t1c,0.0,0.0,0.0,373.0,373.0,111.40579223632812
4,BraTS-MEN-00075-000-t1c,0.9484836459159852,0.9646520614624025,0.9147889614105223,1.4142135381698608,1.0,3.605551242828369
